timeindex,A,B,C,D,E,F,G
2015-11-26T17:00:00Z,0.13,0.11,0.05,0.00,0.12,0.00,-0.64
2015-11-26T18:00:00Z,0.19,0.16,0.05,0.00,0.18,0.00,-0.58
2015-11-26T19:00:00Z,0.30,0.26,0.07,0.00,0.29,0.29,-0.47
2015-11-26T20:00:00Z,0.28,0.24,0.06,0.00,0.24,0.24,-0.50
2015-11-26T21:00:00Z,0.18,0.16,0.04,0.00,0.15,0.15,-0.59
2015-11-26T22:00:00Z,0.12,0.10,0.03,0.00,0.07,0.07,-0.65
2015-11-26T23:00:00Z,0.06,0.06,0.03,0.00,0.00,0.00,-0.71
2015-11-27T00:00:00Z,0.04,0.04,0.02,0.00,-0.02,-0.02,-0.74
2015-11-27T01:00:00Z,0.04,0.03,0.02,0.00,-0.11,-0.11,-0.74
2015-11-27T02:00:00Z,0.03,0.03,0.02,0.00,-0.27,-0.27,-0.74
2015-11-27T03:00:00Z,0.03,0.03,0.02,0.00,-0.35,-0.35,-0.74
2015-11-27T04:00:00Z,0.04,0.03,0.02,0.00,-0.32,-0.32,-0.74
2015-11-27T05:00:00Z,0.05,0.04,0.02,0.00,-0.25,-0.25,-0.72
2015-11-27T06:00:00Z,0.07,0.06,0.02,0.00,-0.17,-0.17,-0.71
2015-11-27T07:00:00Z,0.16,0.14,0.03,0.00,-0.20,-0.20,-0.62
2015-11-27T08:00:00Z,0.14,0.15,0.04,0.14,-0.22,-0.22,-0.63
2015-11-27T09:00:00Z,-0.02,0.04,-0.01,0.00,-0.57,-0.57,-0.79
2015-11-27T10:00:00Z,-0.12,-0.06,-0.12,0.00,-0.81,-0.81,-0.90
2015-11-27T11:00:00Z,-0.29,-0.24,-0.28,0.00,-0.98,-0.98,-1.07
2015-11-27T12:00:00Z,0.00,0.00,-0.07,0.00,-0.60,-0.60,-0.78
2015-11-27T13:00:00Z,0.05,0.05,0.00,0.00,-0.58,-0.58,-0.73
2015-11-27T14:00:00Z,0.08,0.07,0.03,0.00,-0.68,-0.68,-0.69
2015-11-27T15:00:00Z,0.08,0.07,0.03,0.00,-0.55,-0.55,-0.69
2015-11-27T16:00:00Z,0.08,0.07,0.03,0.00,-0.39,-0.39,-0.70
2015-11-27T17:00:00Z,0.12,0.11,0.04,0.12,-0.46,-0.46,-0.65
2015-11-27T18:00:00Z,0.19,0.17,0.06,0.19,-0.51,-0.51,-0.59
2015-11-27T19:00:00Z,0.28,0.26,0.26,0.28,-0.51,-0.51,-0.50
2015-11-27T20:00:00Z,0.26,0.24,0.24,0.26,-0.59,-0.59,-0.52
2015-11-27T21:00:00Z,0.17,0.16,0.16,0.17,-0.62,-0.62,-0.61
2015-11-27T22:00:00Z,0.12,0.11,0.11,0.12,-0.69,-0.69,-0.65
2015-11-27T23:00:00Z,0.07,0.06,0.06,0.07,-0.72,-0.72,-0.71
2015-11-28T00:00:00Z,0.04,0.04,0.04,0.04,-0.74,-0.74,-0.73
2015-11-28T01:00:00Z,0.04,0.04,0.04,0.04,-0.79,-0.79,-0.74
2015-11-28T02:00:00Z,0.04,0.04,0.04,0.04,-0.78,-0.78,-0.74
2015-11-28T03:00:00Z,0.03,0.03,0.03,0.03,-0.73,-0.73,-0.75
2015-11-28T04:00:00Z,0.03,0.03,0.03,0.03,-0.81,-0.81,-0.75
2015-11-28T05:00:00Z,0.05,0.05,0.05,0.05,-0.85,-0.85,-0.73
2015-11-28T06:00:00Z,0.06,0.06,0.06,0.06,-0.77,-0.77,-0.72
2015-11-28T07:00:00Z,0.19,0.17,0.17,0.19,-0.09,-0.09,-0.60
2015-11-28T08:00:00Z,0.17,0.18,0.17,0.17,-0.16,-0.16,-0.61
2015-11-28T09:00:00Z,0.07,0.12,0.05,0.07,-0.02,-0.02,-0.72
2015-11-28T10:00:00Z,-0.62,-0.50,-0.67,-0.09,-0.68,-0.68,-1.40
2015-11-28T11:00:00Z,-1.20,-1.10,-1.24,-0.20,-1.48,-1.06,-1.99
2015-11-28T12:00:00Z,-0.80,-0.75,-0.97,-0.09,-1.10,-1.06,-1.58
2015-11-28T13:00:00Z,-0.71,-0.69,-0.80,-0.09,-1.16,-1.06,-1.49
2015-11-28T14:00:00Z,-0.13,-0.13,-0.22,-0.09,-0.63,-0.63,-0.91
2015-11-28T15:00:00Z,0.16,0.13,0.03,0.00,0.09,0.00,-0.62
2015-11-28T16:00:00Z,0.13,0.11,0.02,0.00,0.04,0.00,-0.65
2015-11-28T17:00:00Z,0.13,0.11,0.03,0.00,0.01,0.00,-0.64
2015-11-28T18:00:00Z,0.15,0.13,0.04,0.00,-0.37,-0.37,-0.64
2015-11-28T19:00:00Z,0.23,0.20,0.07,0.00,-0.35,-0.35,-0.56
2015-11-28T20:00:00Z,0.18,0.16,0.07,0.00,-0.69,-0.69,-0.61
2015-11-28T21:00:00Z,0.14,0.12,0.04,0.00,-0.81,-0.81,-0.65
2015-11-28T22:00:00Z,0.10,0.09,0.03,0.00,-0.88,-0.88,-0.69
2015-11-28T23:00:00Z,0.06,0.05,0.03,0.00,-0.89,-0.89,-0.73
2015-11-29T00:00:00Z,0.04,0.04,0.02,0.00,-0.92,-0.92,-0.75
2015-11-29T01:00:00Z,0.03,0.03,0.02,0.00,-0.95,-0.93,-0.75
2015-11-29T02:00:00Z,0.03,0.03,0.02,0.00,-0.68,-0.68,-0.76
2015-11-29T03:00:00Z,0.04,0.03,0.02,0.00,-0.32,-0.32,-0.75
2015-11-29T04:00:00Z,0.03,0.03,0.02,0.00,-0.23,-0.23,-0.75
2015-11-29T05:00:00Z,0.05,0.04,0.02,0.00,-0.49,-0.49,-0.74
2015-11-29T06:00:00Z,0.06,0.06,0.02,0.00,-0.51,-0.51,-0.72
2015-11-29T07:00:00Z,0.17,0.15,0.04,0.00,-0.60,-0.60,-0.61
2015-11-29T08:00:00Z,0.21,0.20,0.07,0.00,-0.54,-0.54,-0.57
2015-11-29T09:00:00Z,0.16,0.20,0.15,0.16,-0.36,-0.36,-0.63
2015-11-29T10:00:00Z,0.10,0.14,0.08,0.10,-0.40,-0.40,-0.69
2015-11-29T11:00:00Z,0.09,0.10,0.06,0.09,-0.57,-0.57,-0.70
2015-11-29T12:00:00Z,0.04,0.07,-0.04,0.04,-0.49,-0.49,-0.74
2015-11-29T13:00:00Z,0.01,0.03,-0.05,0.01,-0.89,-0.89,-0.77
2015-11-29T14:00:00Z,0.13,0.13,0.12,0.13,-0.60,-0.60,-0.65
2015-11-29T15:00:00Z,0.15,0.14,0.14,0.15,-0.55,-0.55,-0.63
2015-11-29T16:00:00Z,0.11,0.10,0.10,0.11,-0.90,-0.90,-0.67
2015-11-29T17:00:00Z,0.13,0.12,0.12,0.13,-0.87,-0.87,-0.65
2015-11-29T18:00:00Z,0.13,0.12,0.12,0.13,-0.88,-0.88,-0.65
2015-11-29T19:00:00Z,0.20,0.20,0.19,0.20,-0.80,-0.80,-0.57
2015-11-29T20:00:00Z,0.19,0.18,0.18,0.19,-0.81,-0.81,-0.58
2015-11-29T21:00:00Z,0.13,0.12,0.12,0.13,-0.87,-0.87,-0.65
2015-11-29T22:00:00Z,0.11,0.11,0.11,0.11,-0.86,-0.86,-0.66
2015-11-29T23:00:00Z,0.06,0.06,0.06,0.06,-0.65,-0.65,-0.71
2015-11-30T00:00:00Z,0.04,0.04,0.04,0.04,-0.80,-0.80,-0.73
2015-11-30T01:00:00Z,0.04,0.04,0.04,0.04,-0.93,-0.93,-0.73
2015-11-30T02:00:00Z,0.03,0.03,0.03,0.03,-0.94,-0.93,-0.74
2015-11-30T03:00:00Z,0.03,0.03,0.03,0.03,-0.92,-0.92,-0.74
2015-11-30T04:00:00Z,0.04,0.04,0.04,0.04,-0.95,-0.93,-0.74
2015-11-30T05:00:00Z,0.05,0.05,0.05,0.05,-0.91,-0.91,-0.73
2015-11-30T06:00:00Z,0.06,0.06,0.06,0.06,-0.92,-0.92,-0.72
2015-11-30T07:00:00Z,0.16,0.16,0.16,0.16,-0.74,-0.74,-0.61
2015-11-30T08:00:00Z,0.12,0.15,0.12,0.12,-0.75,-0.75,-0.66
2015-11-30T09:00:00Z,-0.06,0.01,-0.03,0.00,-1.03,-0.93,-0.84
2015-11-30T10:00:00Z,-0.02,0.00,-0.05,0.00,-0.67,-0.67,-0.80
2015-11-30T11:00:00Z,0.06,0.06,0.03,0.00,-0.66,-0.66,-0.70
2015-11-30T12:00:00Z,0.03,0.04,-0.03,0.00,-0.80,-0.80,-0.73
2015-11-30T13:00:00Z,0.09,0.09,0.03,0.09,-0.44,-0.44,-0.68
2015-11-30T14:00:00Z,0.09,0.09,0.04,0.09,-0.36,-0.36,-0.67
2015-11-30T15:00:00Z,0.09,0.09,0.08,0.09,-0.17,-0.17,-0.67
2015-11-30T16:00:00Z,0.10,0.10,0.10,0.10,-0.28,-0.28,-0.66
2015-11-30T17:00:00Z,0.13,0.12,0.12,0.13,0.04,0.00,-0.64
2015-11-30T18:00:00Z,0.15,0.14,0.14,0.15,0.14,0.00,-0.61
2015-11-30T19:00:00Z,0.25,0.23,0.23,0.25,0.20,0.00,-0.52
2015-11-30T20:00:00Z,0.21,0.19,0.19,0.21,0.16,0.00,-0.56
2015-11-30T21:00:00Z,0.15,0.14,0.14,0.15,0.14,0.14,-0.61
2015-11-30T22:00:00Z,0.12,0.11,0.11,0.12,0.07,0.07,-0.64
2015-11-30T23:00:00Z,0.06,0.06,0.06,0.06,-0.02,-0.02,-0.70
2015-12-01T00:00:00Z,0.04,0.04,0.04,0.00,-0.22,-0.22,-0.73
2015-12-01T01:00:00Z,0.04,0.03,0.03,0.00,-0.29,-0.29,-0.73
2015-12-01T02:00:00Z,0.03,0.03,0.03,0.00,-0.39,-0.39,-0.73
2015-12-01T03:00:00Z,0.03,0.03,0.03,0.00,-0.29,-0.29,-0.73
2015-12-01T04:00:00Z,0.04,0.03,0.03,0.00,-0.35,-0.35,-0.73
2015-12-01T05:00:00Z,0.05,0.04,0.04,0.00,-0.28,-0.28,-0.72
2015-12-01T06:00:00Z,0.06,0.06,0.06,0.00,-0.27,-0.27,-0.70
2015-12-01T07:00:00Z,0.18,0.17,0.17,0.00,-0.14,-0.14,-0.58
2015-12-01T08:00:00Z,0.14,0.16,0.14,0.00,-0.01,-0.01,-0.63
2015-12-01T09:00:00Z,-0.35,-0.24,-0.30,0.00,-0.66,-0.66,-1.12
2015-12-01T10:00:00Z,-0.39,-0.33,-0.37,0.00,-0.82,-0.77,-1.15
2015-12-01T11:00:00Z,-0.86,-0.80,-0.83,0.00,-1.10,-0.77,-1.62
2015-12-01T12:00:00Z,-0.32,-0.30,-0.37,0.00,-0.54,-0.54,-1.09
2015-12-01T13:00:00Z,-0.11,-0.11,-0.16,0.00,-0.35,-0.35,-0.88
2015-12-01T14:00:00Z,0.02,0.02,-0.02,0.00,-0.09,-0.09,-0.75
2015-12-01T15:00:00Z,0.09,0.08,0.04,0.13,0.07,0.00,-0.67
2015-12-01T16:00:00Z,0.08,0.08,0.04,0.12,0.08,0.00,-0.68
2015-12-01T17:00:00Z,0.11,0.10,0.05,0.11,0.10,0.00,-0.65
2015-12-01T18:00:00Z,0.18,0.16,0.06,0.13,0.18,0.00,-0.58
2015-12-01T19:00:00Z,0.27,0.23,0.08,0.21,0.24,0.03,-0.50
2015-12-01T20:00:00Z,0.24,0.21,0.07,0.18,0.19,0.19,-0.52
2015-12-01T21:00:00Z,0.17,0.15,0.04,0.15,-0.03,0.00,-0.60
2015-12-01T22:00:00Z,0.14,0.12,0.03,0.12,0.03,0.00,-0.62
2015-12-01T23:00:00Z,0.07,0.06,0.03,0.06,-0.02,-0.02,-0.70
2015-12-02T00:00:00Z,0.04,0.04,0.02,0.04,-0.05,-0.05,-0.72
2015-12-02T01:00:00Z,0.04,0.03,0.02,0.04,-0.26,-0.26,-0.73
2015-12-02T02:00:00Z,0.03,0.03,0.02,0.03,-0.43,-0.43,-0.73
2015-12-02T03:00:00Z,0.03,0.03,0.02,0.03,-0.32,-0.32,-0.73
2015-12-02T04:00:00Z,0.03,0.03,0.02,0.03,-0.28,-0.28,-0.73
2015-12-02T05:00:00Z,0.05,0.05,0.02,0.05,-0.27,-0.27,-0.71
2015-12-02T06:00:00Z,0.07,0.06,0.02,0.07,-0.24,-0.24,-0.70
2015-12-02T07:00:00Z,0.17,0.15,0.15,0.15,-0.15,-0.15,-0.59
2015-12-02T08:00:00Z,0.18,0.18,0.17,0.12,-0.12,-0.12,-0.59
2015-12-02T09:00:00Z,0.11,0.13,0.11,0.06,-0.27,-0.27,-0.66
2015-12-02T10:00:00Z,0.08,0.11,0.08,0.01,-0.29,-0.29,-0.70
2015-12-02T11:00:00Z,0.06,0.08,0.06,0.00,-0.44,-0.44,-0.71
2015-12-02T12:00:00Z,0.08,0.09,0.06,0.00,-0.45,-0.45,-0.69
2015-12-02T13:00:00Z,0.06,0.07,0.04,0.00,-0.57,-0.57,-0.71
2015-12-02T14:00:00Z,0.08,0.07,0.07,0.00,-0.62,-0.62,-0.69
2015-12-02T15:00:00Z,0.10,0.10,0.09,0.09,-0.54,-0.54,-0.66
2015-12-02T16:00:00Z,0.09,0.09,0.09,0.09,-0.42,-0.42,-0.67
2015-12-02T17:00:00Z,0.13,0.12,0.12,0.11,-0.37,-0.37,-0.64
2015-12-02T18:00:00Z,0.18,0.17,0.17,0.16,-0.50,-0.50,-0.58
2015-12-02T19:00:00Z,0.28,0.27,0.26,0.24,-0.38,-0.38,-0.48
2015-12-02T20:00:00Z,0.23,0.22,0.22,0.20,-0.45,-0.45,-0.54
2015-12-02T21:00:00Z,0.16,0.15,0.15,0.15,-0.47,-0.47,-0.62
2015-12-02T22:00:00Z,0.12,0.12,0.12,0.12,-0.60,-0.60,-0.65
2015-12-02T23:00:00Z,0.06,0.06,0.06,0.07,-0.72,-0.72,-0.71
2015-12-03T00:00:00Z,0.04,0.04,0.04,0.04,-0.75,-0.75,-0.73
2015-12-03T01:00:00Z,0.04,0.04,0.04,0.04,-0.66,-0.66,-0.74
2015-12-03T02:00:00Z,0.03,0.03,0.03,0.03,-0.68,-0.68,-0.74
